"B.mycoides",1405
"B.thuringi",1428
"B.thuring2",1428
"B.circulan",1397
"B.circula3",1397
"B.sp7",1409
"B.sp3",1409
"B.coagulan",1398
"B.coagula3",1398
"B.coagula2",1398
"B.cohnii",33932
"B.denitrif",33940
"B.fastidio",1458
"B.firmus3",1399
"B.firmus",1399
"B.firmus2",1399
"B.fusifor2",28031
"B.sp9",1409
"B.sp10",1409
"B.halodurans",86665
"B.sp6",1409
"B.infernu2",38072
"B.infernus",38072
"B.insolitu",1461
"B.kaustoph",1462
"B.lvolacti",33018
"B.lvolact2",33018
"B.lentus",1467
"B.lentus3",1467
"B.lentus2",1467
"B.lichenif",1402
"B.licheni3",1402
"B.licheni2",1402
"B.macroide",33935
"B.maroccan",1478
"B.megateri",1404
"B.megater2",1404
"B.methanol",1471
"B.methano2",1471
"B.myxolac2",33018
"B.oleroniu",38875
"B.pallidus",33936
"B.sp12",1409
"B.sp2",1409
"B.pmegatrm",33020
"B.psycsacc",1407
"B.pumilus",1408
"B.lvolact3",33018
"B.lvolact4",33018
"B.racemil3",33022
"B.schlegel",1484
"B.simplex",1478
"B.smithii",1479
"B.smithii3",1479
"B.smithii2",1479
"Pae.lautus",1401
"B.sp14",1409
"Alb.aciter",1450
"B.sp12605",1409
"B.spWN13",1409
"B.sp4",1409
"B.sp1",1409
"B.sp5",1409
"B.sp11",1409
"B.spAk1",1409
"B.sp13",1409
"Bacillus.sp.2",1409
"Bacillus.sp.1",1409
"B.sphaeric",1421
"B.sphaer10",1421
"B.sphaeri8",1421
"B.sphaeri5",1421
"B.sphaeri6",1421
"B.sphaeri7",1421
"B.sphaeri3",1421
"B.sphaeri2",1421
"B.sphaeri4",1421
"B.sporthe2",46224
"B.sporthe3",46224
"B.sporther",46224
"B.stearoth",1422
"B.stearT10",1422
"B.subtrrnA",1423
"B.subtrrnB",1423
"B.subtrrnD",1423
"B.subtrrnE",1423
"B.subtrrG2",1423
"B.subtrrH2",1423
"B.subtrrnI",1423
"B.subtrrnJ",1423
"B.subtrrnO",1423
"B.subtrrnW",1423
"B.subtili2",1423
"B.subtili9",1423
"B.subtilis",1423
"B.subtili3",1423
"B.subtili4",1423
"B.subtili5",1423
"B.subtili6",1423
"B.thalkalp",33937
"B.tamylvor",35841
"B.thcatenu",33938
"B.thcloaca",33939
"B.thdenitr",33940
"B.thglucos",1426
"B.thleovor",33941
"B.vedderi",38282
"B.viscosus",33023
"Bb.agri1",51101
"Bb.borstel",45462
"Bb.brevis1",1393
"Bb.brevis",1393
"Bb.brevis3",1393
"Bb.centspr",54910
"Bb.choshin",54911
"Bb.formosu",54913
"Bb.latero4",1465
"Bb.latero2",1465
"Bb.lateros",1465
"Bb.latero3",1465
"Bb.prbrevi",54914
"Bb.reuszer",54915
"Bb.thruber",33942
"Bro.campes",2757
"Bro.therm2",2756
"Bro.thermo",2756
"Crp.latum4",33977
"Crp.latum2",33977
"Crp.tenue",33978
"C.spDMC",1506
"Brb.acetyl",41170
"Exg.acetyl",41170
"Exg.aurant",33987
"Exg.sp7_3",44751
"Glc.sangui",13076
"Spo.ureae2",1571
"Hbl.litora",45668
"Kur.gibson",33946
"Kur.zopfi2",1650
"Kur.zopfii",1650
"Lis.grayi",1641
"Lis.murray",1641
"Lis.innocu",1642
"Lis.innoc2",1642
"Lis.ivanov",1638
"Lis.monoc2",1639
"Lis.monoc3",1639
"Lis.monocy",1639
"Lis.seelig",1640
"Lis.welshi",1643
"Mrc.albus1",50717
"Mrc.haloph",1371
"Pae.aligin",59839
"Pae.alvei",44250
"Pae.alvei3",44250
"Pae.alvei2",44250
"Pae.amylyt",1451
"Pae.amyly2",1451
"Pae.apiari",46240
"Pae.azofi2",44251
"Pae.azofix",44251
"Pae.durum",44251
"Pae.ahiben",59846
"Pae.chndro",59842
"Pae.curdly",59840
"Pae.glulyt",59843
"Pae.illnoi",59845
"Pae.kobens",59841
"Pae.larvae",1464
"Pae.larva2",1464
"Pae.lautu2",1401
"Pae.lentim",78058
"Pae.macer3",44252
"Pae.macern",44252
"Pae.macer2",44252
"Pae.macqr2",1468
"Pae.macqri",1468
"Pae.pabuli",1472
"Pae.peoria",59893
"Pae.plymy2",1406
"Pae.plymy3",1406
"Pae.popill",78057
"Pae.thiamn",49283
"Pae.valid4",44253
"Pae.valid2",44253
"Pae.validu",44253
"Pae.valid3",44253
"Plc.citreu",1373
"Plc.kocuri",1374
"Plc.okeanoko",244
"Sac.thmop2",29396
"Sac.thmoph",29396
"Spl.dextrs",33026
"Spl.inuli2",2078
"Spl.inuli3",2078
"Spl.inulin",2078
"Spl.laevi2",2080
"Spl.laevi3",2080
"Spl.racmi2",33027
"Spl.laevi4",2080
"Spl.racmi4",33027
"Spl.racmi3",33027
"Spl.racmi5",33027
"B.globispr",1459
"B.globisp2",1459
"B.globisp3",1459
"B.pasteuri",1474
"B.psycphil",1476
"B.psycphW5",1476
"B.psycphi2",1476
"B.psycphi3",1476
"Spo.ureae",1571
"Gem.haemol",1379
"Gem.haemo2",1379
"Gem.morbil",29391
"Sc.roseus",45670
"Stp.aureu2",1280
"Stp.auric3",29379
"Stp.aureu5",1280
"Stp.aureus",1280
"Stp.aureu4",1280
"Stp.aureus.Mu50.a",1280
"Stp.aureus.Mu50.b",1280
"Stp.aureus.Mu50.c",1280
"Stp.aureus.Mu50.d",1280
"Stp.aureus.Mu50.e",1280
"Stp.aureus.GEN.1",1280
"Stp.aureus.GEN.2",1280
"Stp.aureus.GEN.3",1280
"Stp.aureus.GEN.4",1280
"Stp.aureus.GEN.5",1280
"Stp.capit2",29388
"S.condimenti",70255
"Stp.epide7",1282
"Stp.epide5",1282
"Stp.epide6",1282
"Stp.haemo3",1283
"Stp.haemo2",1283
"Stp.homin3",1290
"Stp.homin2",1290
"Stp.muscae",1294
"S.piscifermentans",70258
"S.piscifermentans.2",70258
"S.piscifermentans.3",70258
"S.piscifermentans.4",70258
"Stp.sacly2",33028
"Stp.sapro3",29385
"Stp.saprop",29385
"Stp.sciuri",1296
"Stp.sp1",29387
"Stp.warne2",1292
"B.pantothe",1473
"B.pantoth2",1473
"Eco.cecoru",44008
"Eco.columb",1355
"Ent.faecalis",1351
"Eco.faecium.1",1352
"Eco.faecium.2",1352
"Eco.saclyt",41997
"Eco.12316",35783
"Eco.sulfur",1356
"Mlsc.plutn",33970
"Mlsc.plut2",33970
"Vag.fluvia",2738
"Vag.salmon",2739
"Aic.otitis",1652
"Crn.altfun",28230
"Crn.diver1",2748
"Crn.diverg",2748
"Crn.fundit",2752
"Crn.gallin",2749
"Crn.mobile",2750
"Crn.pisci1",2751
"Crn.piscic",2751
"Cac.alltoi",29403
"Dol.pigrum",29394
"L.acetoler",1600
"L.acidoph1",1579
"L.acidophi",1579
"L.acidoph2",1579
"L.agilis",1601
"L.alimenta",1602
"L.amyphilu",1603
"L.amyvorus",1604
"L.animali1",1605
"L.animalis",1605
"L.aviarius",1606
"L.bifermen",1607
"L.brevis1",1580
"L.brevis",1580
"L.buchner1",1581
"L.buchneri",1581
"L.casei1",1582
"L.rhamnosu",47715
"L.casei_to",1582
"L.casei_pp",1582
"L.rhamnos2",47715
"L.casei_al",1582
"L.casei_ca",1582
"L.casei",1582
"L.corynifo",1610
"L.delbruc2",1584
"L.delbruck",1584
"L.lactis",1584
"L.farcimin",1612
"L.ferment1",1613
"L.fermentm",1613
"L.fructivo",1614
"L.fructiv2",1614
"L.gasseri1",1596
"L.gasseri",1596
"L.hilgardi",1588
"L.mali",1618
"L.maltaro2",2751
"L.maltarom",2751
"L.murinus",1622
"L.oris",1632
"L.oris2",1632
"L.panis1",47493
"L.prcasei",1597
"L.pentosus",1589
"L.plantar2",1590
"L.plantar3",1590
"L.plantarm",1590
"L.pontis",35787
"L.reuteri",1598
"L.reuteri3",1598
"L.ruminis",1623
"L.sakei",1599
"L.salivari",1624
"L.sanf5668",1625
"L.sanfranc",1625
"L.sanfran2",1625
"L.sanfran3",1625
"L.sharpeae",1626
"L.sp10776",1591
"L.vaginali",1633
"L.vermifor",1591
"Lc.citreu2",33964
"Lc.citreu3",33964
"Lc.fallax",1251
"L.fructosu",1631
"Lc.lactis",1246
"Lc.mesente.1",1245
"Lc.mesente.2",1245
"Wei.haltol",1615
"Wei.kandl2",1616
"Wei.kandlr",1616
"Wei.minor2",1620
"Wei.minor",1620
"Wei.pmesen",1249
"W.paramesenteroides",1249
"Wei.virid1",1629
"Wei.viride",1629
"Lc.oenos",1247
"Ped.acidil",1254
"Ped.pentos",1255
"Abt.defect",46125
"Hlc.kunzii",40091
"Lcc.garvie",1363
"Eco.seriol",1363
"Lcc.lacti4",1358
"Lcc.lacti2",1358
"Lcc.cremor",1358
"Lcc.lactis",1358
"Lcc.lactis.lactis.G",1360
"Lcc.piscum",1364
"Lcc.planta",1365
"Lcc.raffin",1366
"Lcs.paster",43064
"Stc.acidom",1326
"Stc.agalac",1311
"Stc.alacto",29389
"Stc.angino",1328
"Stc.bovis1",1315
"Stc.bovis",1315
"Stc.canis",1329
"Stc.criae",1332
"Stc.cricet",1333
"Stc.dysgal",1334
"Stc.equi",1336
"Stc.equins",1335
"Stc.gordon",1302
"Stc.macaca",1339
"S.macedonicus",59310
"Stc.miller",33040
"Stc.mitis",28037
"Stc.mutans",1309
"Stc.parasa",1318
"S.parauberis",1348
"Stc.pneumo",1313
"Stc.pyogen",1314
"Stc.pyogenes.GEN.1",1314
"Stc.pyogenes.GEN.2",1314
"Stc.pyogenes.GEN.3",1314
"Stc.pyogenes.GEN.5",1314
"Stc.pyogenes.GEN.6",1314
"Stc.pyogenes.GEN.4",1314
"Stc.ratti",1341
"Stc.saliv2",1304
"Stc.saliva",1304
"Stc.sangui",1305
"Stc.sobrin",1310
"Stc.spMGH",1306
"Stc.69130",1306
"Stc.suis",1307
"Stc.therm3",1308
"Stc.uberis",1349
"Stc.vestib",1343
"Acm.rumini",2382
"Acv.cellyt",35830
"Acv.celsol",35830
"Acl.thermo",31899
"Clr.indicu",33957
"Tab.cellu2",29324
"Tab.cellul",29324
"Ms.mulpart",53461
"Ccs.saccha",44001
"Btv.crosst",45851
"Btv.fbrslv",831
"Btv.fbrsl6",831
"Btv.fbrsl7",831
"Btv.fbrsl4",831
"Btv.fbrsl5",831
"Btv.fbrsl3",831
"Btv.fbrsl2",831
"Clr.fervid",29344
"Cn.morbi",43997
"C.absonum",29369
"C.acebuty9",1488
"C.acebuty3",1488
"C.beijeri6",1520
"C.acebuty7",1488
"C.acebuty5",1488
"C.beijeri5",1520
"C.beijeri4",1520
"C.acebuty4",1488
"C.beijeri7",1520
"C.acidiuri",1556
"C.aerotole",36832
"C.aldrichi",29353
"C.algidcrn",37659
"C.aminobut",33953
"C.aminophi",1526
"C.aminova2",1527
"C.aminoval",1527
"C.argenti2",29341
"C.aurantib",1551
"C.barati",1561
"C.barati2",1561
"C.barati3",1561
"C.beijeri2",1520
"C.beijeri3",1520
"C.bifermen",1490
"C.botuliA2",1491
"C.argentin",29341
"C.botulinD",1491
"C.botulinG",1491
"C.putrific",1491
"C.botulin6",1491
"C.botulin4",1491
"C.botulin5",1491
"C.botulinC",1491
"C.botulin3",1491
"C.botuliA4",1491
"C.botuliA3",1491
"C.botuliB3",1491
"C.botuliB4",1491
"C.botuliB2",1491
"C.botuliC2",1491
"C.botuliD2",1491
"C.botulinA",1491
"C.botulinB",1491
"C.botulinE",1491
"C.botulinF",1491
"C.butyricm",1492
"C.butyric2",1492
"C.butyric3",1492
"C.butyric4",1492
"C.cadavers",1529
"C.caltrosp",36833
"C.carnis",1530
"C.celatum",36834
"C.celerecr",29354
"C.celbiopa",29355
"C.cellulol",1521
"C.cellulos",29343
"C.celluvo2",1493
"C.celluvor",1493
"C.chartata",29356
"C.chauvoei",46867
"C.clostrid",1531
"C.coccoids",1532
"C.cochlear",1494
"C.colinum",36835
"C.colgenvo",29357
"C.corinfrm",36836
"C.difficil",1496
"C.esterthe",238834
"C.esterth2",238834
"C.fallax",1533
"C.favospor",36838
"C.felsineu",36839
"C.filament",36840
"C.formacet",1497
"C.ghoni",29358
"C.glycolic",36841
"C.grantii",40575
"C.halphlum",36842
"C.hastifor",43131
"C.hastifo2",43131
"C.herbivor",39479
"C.histolyt",1498
"C.homoprop",36844
"C.hybenzoi",29345
"C.intestin",36845
"C.irregulr",29359
"C.kainanto",1492
"C.kluyveri",1534
"C.lentoce2",29360
"C.lentocel",29360
"C.leptum",1535
"C.limosum",1536
"C.litorale",1557
"C.litusebu",1537
"C.ljungda2",1538
"C.ljungdah",1538
"C.longspor",1523
"C.magnum",33954
"C.malenomi",1539
"C.mangenot",1540
"C.mayombei",1541
"C.neopropi",36847
"C.nexile",29361
"C.novyi",1542
"C.novyi3",1542
"C.novyi2",1542
"C.oceanicm",1543
"C.oroticum",1544
"C.papyroso",29362
"C.pardoxum",29346
"C.pputrif2",29363
"C.pputrifi",29363
"C.pascui1",46609
"C.pasteuri",1501
"C.perfring",1502
"C.perfri50",1502
"C.piliform",1524
"C.polsacc2",29364
"C.polsacch",29364
"C.populeti",37658
"C.propioni",28446
"C.proteocl",43305
"C.proteoly",29365
"C.puneciu2",29367
"C.punecium",29367
"C.purinoly",1503
"C.quinii",36850
"C.sacperbu",36745
"C.sardinie",29369
"C.scatolog",1548
"C.septicum",1504
"C.sordelli",1505
"C.spBNII",1506
"C.spCM19",1506
"C.spFS41",1506
"C.sp1975",1506
"C.spAZ3_B1",1506
"C.sphenoid",29370
"C.sporogen",1509
"C.sporoge2",1509
"C.sporosph",1549
"C.sporosp2",1549
"C.stercora",1510
"C.thlacti2",29351
"C.thlacti3",29351
"C.thlactic",29351
"C.stickla2",1511
"C.sticklan",1511
"C.subtermi",1550
"C.subterm4",1550
"C.subterm2",1550
"C.symbios2",1512
"C.symbiosm",1512
"C.termitid",29371
"C.tetani",1513
"C.tetanom3",1553
"C.tetanomo",1553
"C.tetanom2",1553
"C.thalcali",29349
"C.thbutyr2",29372
"C.thcellum",1515
"C.thpalma2",29373
"C.tyrobuty",1519
"C.ultunens",45497
"C.viride",47246
"C.xylanol2",29375
"C.xylanoly",29375
"Cop.eutact",33043
"Epp.mtyA1",2384
"Epp.mtyB",2384
"Epp.mtyA2",2384
"Eub.angust",39480
"Eub.barker",1528
"Eub.brach2",35517
"Eub.brachy",35517
"Eub.cellul",29322
"Eub.cellu2",29322
"Eub.contor",39482
"Eub.desmol",39484
"Eub.eligen",39485
"Eub.formic",39486
"Eub.hallii",39488
"Eub.W14712",142586
"Eub.infirmum",56774
"Eub.limosu",1736
"Eub.minutum.1",76124
"Eub.minutum.2",76124
"Eub.monili",39489
"Eub.nodat2",35518
"Eub.nodatm",35518
"Eub.ramulu",39490
"Eub.rectal",39491
"Eub.saphen",51123
"Eub.siraeu",39492
"Eub.tarant",39493
"Eub.tenue",1737
"Eub.tmarin",28029
"Eub.unifor",39495
"Eub.ventri",39496
"Eub.xylano",39497
"Eub.yurii",39498
"Fus.alocis",143361
"Flf.villos",29374
"Pps.magnus",1260
"Jhn.ignava",43995
"Lcn.pectin",28052
"Eub.timid2",35519
"Eub.timidm",35519
"Ox.pfennig",36849
"Pps.anaer2",1261
"Pps.anaero",1261
"Pps.asacl3",1258
"Pps.asaclt",1258
"Pps.asacl2",1258
"Pps.hygenl",33029
"Pps.indoli",33030
"Pps.lacrim",33031
"Pps.laclyt",33032
"Pps.micros",33033
"Pps.prevo2",33034
"Pps.prevot",33034
"Pps.9succ1",1262
"Pps.sp.C",1262
"Pps.tetrad",33036
"Pps.vagnls",33037
"Pv.ruminis",46206
"Rsb.cecic",842
"Ruc.albus",1264
"Ruc.bromii",40518
"Ruc.callid",40519
"Ruc.flvfac",1265
"Ruc.flvfa2",1265
"Ruc.hansen",1322
"Ruc.obeum",40520
"Ruc.produc",33035
"Ruc.torque",33039
"Src.maxima",35785
"Src.vntric",1267
"Src.vntri2",1267
"Sb.termiti",44749
"Clr.celere1",53422
"Tss.praeac",43131
"Tss.praea2",43131
"Ach.araba2",28187
"Hla.lacuna",46470
"Hla.lacun2",46470
"Halo.aceet",42421
"Han.alclph",39651
"Han.praeve",2331
"Han.sacsac",43595
"Han.sacsa2",43595
"Han.sacsen",43595
"Han.salsug",29563
"Htt.orenii",31909
"Shb.lortet",974
"Hbac.halob",42422
"Hbac.halo2",42422
"Dfi.dehalo",36854
"Dfi.frappi",49338
"Dfi.hafnie",49338
"Dfi.spPCE1",49981
"Hbc.mobil2",28064
"Hbc.mobili",28064
"Hel.chlor2",2698
"Hel.gesti2",2699
"Hel.gestii",2699
"Hel.modcal",35701
"Hel.spIce1",35702
"Hel.fasci2",35700
"Hel.fascia",35700
"Pep.niger",2741
"Syp.glycol",51197
"Acp.laidl2",2148
"Acp.laidla",2148
"Acp.modicu",2150
"Acp.oculi2",35623
"Acp.oculi",35623
"Anp.abacto",2087
"Anp.bactoc",2088
"Anp.varium",2089
"M.mlo.C2",35777
"M.mlo.Lprn",35770
"M.mlo.Pwb",35772
"M.mlo.Spwb",35771
"M.mlo.Cpch",35778
"M.mlo.C3",35775
"M.mlo.WX",37704
"M.mlo.ppwb",37700
"M.mlo.EY2",35774
"M.mlo.C1",35776
"M.mlo.ASH2",35780
"M.mlo.Lwb",35773
"Pht.spPho2",2155
"Pht.spPhor",2155
"M.mlo.WBDL",2155
"Pht.sp1",2155
"M.mlo.Caja",2155
"M.mlo.Coco",2155
"M.mlo.Veit",2155
"M.mlo.SAY",2155
"M.mlo.onth",2155
"Enp.ellych",2114
"Enp.melale",81459
"Mes.entomo",2149
"Mes.lactuc",138853
"M.spPG50_2",2108
"M.spPG50_3",2108
"M.capricol",2095
"M.caprico2",2095
"M.caprico5",2095
"M.caprico7",2095
"M.caprico3",2095
"M.caprico6",2095
"M.caprico8",2095
"M.caprico4",2095
"M.caprico9",2095
"M.sp.F38",2108
"M.capric10",2095
"M.mycoides",2102
"M.mycoide4",2102
"M.mycoide5",2102
"M.mycoid10",2102
"M.mycoide8",2102
"M.mycoide6",2102
"M.mycoide7",2102
"M.mycoid11",2102
"M.mycoide9",2102
"M.putrefac",2123
"M.putrefa2",2123
"M.agalacti",2110
"M.agalact2",2110
"M.agassizi",33922
"M.alkalesc",45363
"M.sualvi3",2125
"M.arginini",2094
"M.arginin2",2094
"M.arthriti",2111
"M.bovigeni",2112
"M.bovirhi3",29553
"M.bovis2",28903
"M.bovis",28903
"M.bovoculi",45362
"M.californ",2113
"M.canaden3",29554
"M.conjunct",45361
"M.corogyps",2106
"M.felifauc",35768
"M.feliminu",36741
"M.felis",33923
"M.fermenta",2115
"M.floccul2",2128
"M.floccul3",2128
"M.floccula",2128
"M.galnacem",29556
"M.galnarum",29557
"M.gallise3",2096
"M.gallise2",2096
"M.gallisep",2096
"M.gateae",35769
"M.genital2",2097
"M.genital3",2097
"M.hominis",2098
"M.hominis2",2098
"M.hyophry2",29558
"M.hyopneum",2099
"M.hyorhini",2100
"M.hyosyno2",29559
"M.imitans",29560
"M.iowae",2116
"M.iowae4",2116
"M.iowaePAV",2116
"M.leocaptv",36742
"M.leophryn",36743
"M.lipophil",2117
"M.meleagri",29561
"M.microti",38746
"M.mobile",2118
"M.muris",2119
"M.neurolyt",2120
"M.orale",2121
"M.ovipneu3",29562
"M.penetrns",28227
"M.pirum",2122
"M.pneumoni",2104
"M.pneumon.GEN",2104
"M.pullorum",48003
"M.pulmonis",2107
"M.salivari",2124
"M.simbae",36744
"M.spH3110",2108
"M.PG50",2108
"M.sturnida",39047
"M.sualvi",2125
"M.synoviae",2109
"M.synovia3",2109
"M.testudin",33924
"Upl.cangen",42092
"Upl.cati",42093
"Upl.divers",42094
"Upl.felinu",42095
"Upl.gallor",42096
"Upl.ureal5",2130
"Upl.ureal6",2130
"Upl.ureal4",2130
"Upl.ureal3",2130
"Upl.ureal7",2130
"Upl.urealy",2130
"Upl.ureal2",2130
"Upl.urealyticum.1",2130
"Upl.urealyticum.2",2130
"Spp.apis",2137
"Spp.citri",2133
"Spp.cit2HP",2133
"Spp.clarki",2139
"Spp.diabro",2142
"Spp.gladia",2143
"Spp.ixodet",2141
"Spp.mirum",2144
"Spp.monobi",2136
"Spp.poulsonii",2138
"Spp.taiwan",2145
"Ast.anaero",2153
"Bul.extructa.2",118748
"Bul.extructa.1",118748
"Ers.rhusio",1648
"Hae.felis",29501
"C.innocuum",1522
"C.ramosum",1547
"C.ramosum2",1547
"C.spirofo2",29348
"C.spirofor",29348
"Eub.biform",1735
"Eub.cylin1",39483
"Eub.cylin2",39483
"Eub.dolich",31971
"Eub.tortuo",39494
"L.catenafo",31973
"L.vitulinu",1630
"Stc.pleomo",1323
"M.BAWB",2108
"M.spMpumil",2108
"M.spunk1_2",2108
"M.SUNHP",2108
"M.STOL",2108
"M.BVK",2108
"M.VAC",2108
"Aam.fermen",905
"Aam.ferme2",905
"Aam.ferme3",905
"C.quercico",146817
"Di.psintes.3",39950
"Di.psintes.1",39950
"Di.psintes.2",39950
"Meg.cerevi",39029
"Meg.elsden",907
"Pha.faeci3",33025
"Pha.faeci2",33025
"Pha.faeci4",33025
"Pct.frisin",865
"Qui.ovalis",1568
"Scw.succin",55507
"Sln.rumHD4",971
"Sln.rum192",971
"Spm.pauciv",2376
"Spm.silvac",55504
"Spm.termit",2377
"Scl.rumini",40841
"Vln.atypic",39777
"Vln.dispar",39778
"Vln.parvul",29466
"Abr.horiko",42448
"Dfm.geothr",39060
"Dfm.nigrif",1565
"Dfm.thsapv",58137
"Am.degensi",42838
"Mrl.thmac2",1525
"Mrl.thauto",1560
"Mrl.thaut3",1560
"Dfm.austra",1566
"Dfm.thbenz",29376
"Snt.wolfei",863
"Sns.bryant",2082
"Tsy.liplyt",54294
"Tab.aceet3",2704
"Tab.aceeth",2704
"Tab.brocki",29323
"Tab.brock4",29323
"Tab.brock3",29323
"Tab.ethan2",1757
"Tab.ethan1",1757
"Tab.kivui",2325
"Tab.thcop2",29350
"Tab.thcopr",29350
"Tab.thsulf",1516
"Tab.wiegel",46354
"Tbm.aotear",47490
"Tbm.saccha",28896
"Tbm.thsacc",1517
"Tbm.thsulf",33950
"Tbm.xylano",29329
"C.thamylol",36852
"Ttr.ferred",54265
"Abt.adiacn",46124
"Lbc.komaga",55969
"Dfr.thphil",53573
"Fls.sinusa",2352
"Fus.gonid2",849
"Fus.gonidi",849
"Fus.morti2",850
"Fus.mortif",850
"Fus.necgen",858
"Fus.necpho",859
"Fus.necph2",859
"Fus.necph3",859
"Fus.nucle5",851
"Fus.nucle6",851
"Fus.nucle2",851
"Fus.nuclea",851
"Fus.nucle4",851
"Fus.perfoe",852
"Fus.period",860
"Fus.russi2",854
"Fus.russi",854
"Fus.simia2",855
"Fus.simiae",855
"Fus.ulcera",861
"Fus.variu2",856
"Fus.varium",856
"Lpt.bucca2",40542
"Lpt.sangui",40543
"Prg.maris",45622
"Prg.modest",2333
"Sbd.termit",826
"Stb.monil2",34105
"Stb.monili",34105
"C.rectum",36851
"Cfx.aggreg",152260
"Cfx.auran2",1108
"Cfx.aurant",1108
"Her.aurant",65
"Tmc.roseum",500
"Lpp.ferro2",180
"Lpp.ferro3",180
"Mgb.bavarc",29290
"Nsp.marina",314229
"Nsp.marin2",314229
"Nsp.moscov",42253
"Gmt.obscu3",114
"Gmt.obscur",114
"Gmt.obscu2",114
"Iso.pallid",128
"Iso.spS640",41672
"Iso.spS666",41672
"Iso.spS657",41672
"Pir.marina",124
"Pir.spS382",117
"Pir.spS302",117
"Pir.spS384",117
"Pir.spS158",117
"Pir.spS516",117
"Pir.spS678",117
"Pir.spS139",117
"Pir.spS1",117
"Pir.spS140",117
"Pir.stale2",125
"Pir.staley",125
"Pln.limnop",120
"Pln.spS664",37635
"Pln.spS668",37635
"Pln.spS269",37635
"Pln.spS658",37635
"Pln.spS638",37635
"Pln.spS642",37635
"Pln.spS130",37635
"Pln.spS670",37635
"Aba.paster",438
"Aba.aceti",435
"Aba.aceti2",435
"Acdp.angu2",523
"Acdp.cryp2",524
"Acdp.cryp3",524
"Acdp.organ",33999
"Acdp.rubr2",526
"Acdp.spC1",527
"Acc.amnlyt",33998
"Acc.facil2",525
"Adm.methan",437
"Adm.metha2",437
"Glu.diaztr",33996
"Glu.europaeus",33995
"Glu.europa",33995
"Glu.hansen",436
"A.intermedius",66229
"A.intermedius-2",66229
"A.intermedius-3",66229
"Glu.liqfac",89584
"Aba.xylinm",28448
"Gb.asaii",38307
"Gb.cerinus",38307
"Gb.frateur",38308
"Gb.oxydans",442
"Rpl.globif",1071
"Rsc.thsulf",35813
"Cau.bacter",74311
"Br.diminu2",293
"Br.diminut",293
"Cau.crescentus.GEN1",155892
"Cau.crescentus.GEN2",155892
"Myp.segnis",88688
"Cau.FWC14",78
"Cau.FWC17",78
"Cau.FWC18",78
"Cau.FWC26",78
"Cau.FWC2",78
"Cau.FWC38",78
"Cau.MCS17",78
"Cau.MCS24",78
"Cau.cres2",155892
"Cau.cres3",155892
"Cau.cres4",155892
"Hir.baltic",2724
"Hym.jannas",86
"Hym.spMHS3",87
"Cau.MCS10",78
"Cau.MCS6",78
"Bar.bacil2",33047
"Bar.bacil3",33047
"Bar.bacill",33047
"Bar.doshia",33044
"Bar.elizab",807
"Bar.graham",33045
"Bar.hense3",38323
"Bar.hensel",38323
"Bar.quint3",803
"Bar.quint2",803
"Bar.quinta",803
"Bar.clardg",56426
"Bar.taylor",33046
"Bar.vinson",33047
"Bar.vinso2",33047
"Bar.vinso4",33047
"Bar.vinso3",33047
"Bar.vinso5",33047
"Bei.indica",533
"Rps.acidop",1074
"Afp.cleve",1034
"Afp.felis",1035
"Agm.oltrph",44255
"Blb.aggreg",34013
"Blb.capsul",34014
"Blb.denitr",111
"Bo.thiooxi",53254
"Bdr.elkani",29448
"Bdr.japon2",375
"Bdr.japoni",375
"Bdr.japon6",375
"Bdr.japon7",375
"Bdr.japon8",375
"Bdr.japon4",375
"Bdr.japon5",375
"Bdr.lupini",45246
"Bdr.sp9514",376
"Bdr.sp9520",376
"Bdr.sp9966",376
"Bdr.sp0689",376
"Bdr.sp9980",376
"Bdr.sp129",376
"Bdr.sp55S",376
"Ntb.hambu2",912
"Ntb.hambur",912
"Ntb.spR6",29420
"Ntb.spLL",29420
"Ntb.winog3",913
"Ntb.winog2",913
"Ntb.winogr",913
"Rps.palus6",1076
"Rps.palus5",1076
"Rps.palus7",1076
"Rps.palust",1076
"Rps.palus2",1076
"Rps.palus8",1076
"Rps.palu10",1076
"Rps.spCPB2",1078
"Rps.spCPB3",1078
"Rps.ANTP1",1078
"Rps.IL245",1078
"Bru.melten",29459
"Bru.mel.bv.Ab.2",235
"Bru.aborts",235
"Bru.canis",36855
"Bru.neotom",29460
"Bru.ovis",236
"Bru.suis",29461
"Bru.sp.A4",63142
"Bru.sp.M2357",82350
"Myp.bullat",13160
"Myp.dmorph",28320
"Myp.ramosa",40837
"Ocb.anthr2",529
"Ocb.anthro",529
"Ocb.12950",42190
"Anc.aquati",100
"Azr.cauli7",7
"Azr.cauli4",7
"Azr.cauli2",7
"Azr.cauli3",7
"Bl.slfvird",50712
"Bls.virid2",1079
"Rps.virid3",1079
"Rps.viridi",1079
"Hyp.vulgar",83
"Pdmb.ameri",47495
"Pdmb.austr",47496
"Pdmb.ferrg",47497
"Pdmb.mangn",47498
"Rm.vanniel",1069
"Rhp.elegan",29408
"Rhp.roseu2",29409
"Rhp.roseus",29409
"Thb.novell",921
"Xtb.agilis",47492
"Xtb.autrph",280
"Xtb.flavus",281
"Xtb.tageti",60216
"Mlb.extor2",408
"Mlb.extor3",408
"Mlb.extorq",408
"Mlb.extor4",408
"Mlb.mesphl",39956
"Mlb.organo",410
"Mlb.organ2",410
"Mlb.radtol",31998
"Mlb.rhodes",29427
